Date_Time,Days,hour,Relative Humidity in %,Temperature,Radiation value in MJ/m^2,Wind Direction,Wind speed in kmph,Demand,Kerala Holidays
12/15/2019 20:00,1079,21,,15.758,0,0,0,459.2071429,TRUE
12/15/2019 21:00,1079,22,,15.558,0,0,0,460.6971429,TRUE
12/15/2019 22:00,1079,23,83,15.355,0,5,7.56,445.5671429,TRUE
12/15/2019 23:00,1079,24,,15.075,0,0,0,403.57,TRUE
12/16/2019 0:00,1080,1,,14.822,0,0,0,373.5071429,FALSE
12/16/2019 1:00,1080,2,81,14.588,0,4,5.4,349.9871429,FALSE
12/16/2019 2:00,1080,3,,14.343,0,,,341.6042857,FALSE
12/16/2019 3:00,1080,4,,14.152,0,,,337.3628571,FALSE
12/16/2019 4:00,1080,5,76,13.954,0,0,0,331.5771429,FALSE
12/16/2019 5:00,1080,6,,13.764,0,0,0,336.9242857,FALSE
12/16/2019 6:00,1080,7,,13.892,0,0,0,370.8785714,FALSE
12/16/2019 7:00,1080,8,48,14.394,0,16,12.96,390.8257143,FALSE
12/16/2019 8:00,1080,9,,14.793,0,0,0,391.7785714,FALSE
12/16/2019 9:00,1080,10,,15.084,0,0,0,384.3328571,FALSE
12/16/2019 10:00,1080,11,48,15.268,0,15,16.56,394.2671429,FALSE
12/16/2019 11:00,1080,12,,15.309,0,0,0,403.3485714,FALSE
12/16/2019 12:00,1080,13,,15.135,0,0,0,412.8328571,FALSE
12/16/2019 13:00,1080,14,55,14.642,0,14,14.76,410.7557143,FALSE
12/16/2019 14:00,1080,15,,13.582,0,0,0,416.5071429,FALSE
12/16/2019 15:00,1080,16,,12.91,0,0,0,426.0857143,FALSE
12/16/2019 16:00,1080,17,66,12.592,0,0,1.8,433.6114286,FALSE
12/16/2019 17:00,1080,18,,12.192,0,0,0,438.5014286,FALSE
12/16/2019 18:00,1080,19,,11.774,0,0,0,444.6714286,FALSE
12/16/2019 19:00,1080,20,79,11.425,0,0,0,516.7328571,FALSE
12/16/2019 20:00,1080,21,,11.203,0,0,0,504.7471429,FALSE
12/16/2019 21:00,1080,22,,11.093,0,0,0,492.3185714,FALSE
12/16/2019 22:00,1080,23,83,10.969,0,0,0,476.7114286,FALSE
12/16/2019 23:00,1080,24,,10.856,0,0,0,435.3942857,FALSE
12/17/2019 0:00,1081,1,,10.72,0,0,0,389.8342857,FALSE
12/17/2019 1:00,1081,2,81,10.528,0,0,0,367.93,FALSE
12/17/2019 2:00,1081,3,,10.348,0,,,356.78,FALSE
12/17/2019 3:00,1081,4,,10.092,0,,,348.8228571,FALSE
12/17/2019 4:00,1081,5,74,9.921,0,0,0,346.1585714,FALSE
12/17/2019 5:00,1081,6,,9.779,0,0,0,348.7242857,FALSE
12/17/2019 6:00,1081,7,,10.312,0,0,0,371.21,FALSE
12/17/2019 7:00,1081,8,56,11.654,0,5,7.56,392.3842857,FALSE
12/17/2019 8:00,1081,9,,13.175,0,0,0,390.4342857,FALSE
12/17/2019 9:00,1081,10,,15.134,0,0,0,383.9157143,FALSE
12/17/2019 10:00,1081,11,52,16.861,0,13,12.96,382.6485714,FALSE
12/17/2019 11:00,1081,12,,17.941,0,0,0,383.4557143,FALSE
12/17/2019 12:00,1081,13,,18.287,0,0,0,385.9171429,FALSE
12/17/2019 13:00,1081,14,62,17.513,0,6,7.56,390.6642857,FALSE
12/17/2019 14:00,1081,15,,14.786,0,0,0,399.3471429,FALSE
12/17/2019 15:00,1081,16,,13.151,0,0,0,409.9114286,FALSE
12/17/2019 16:00,1081,17,70,12.891,0,0,0,403.6471429,FALSE
12/17/2019 17:00,1081,18,,12.721,0,0,0,405.5428571,FALSE
12/17/2019 18:00,1081,19,,12.618,0,0,0,415.5528571,FALSE
12/17/2019 19:00,1081,20,74,12.492,0,0,0,482.4342857,FALSE
12/17/2019 20:00,1081,21,,12.383,0,0,0,478.8485714,FALSE
12/17/2019 21:00,1081,22,,12.255,0,0,0,476.1257143,FALSE
12/17/2019 22:00,1081,23,83,12.123,0,0,0,460.56,FALSE
12/17/2019 23:00,1081,24,,11.937,0,0,0,417.8142857,FALSE
12/18/2019 0:00,1082,1,,11.754,0,0,0,380.9371429,FALSE
12/18/2019 1:00,1082,2,,11.588,0,,,363.1528571,FALSE
12/18/2019 2:00,1082,3,,11.56,0,,,356.1871429,FALSE
12/18/2019 3:00,1082,4,,11.517,0,0,0,347.7214286,FALSE
12/18/2019 4:00,1082,5,,11.368,0,0,0,344.1957143,FALSE
12/18/2019 5:00,1082,6,,11.259,0,0,0,349.3614286,FALSE
12/18/2019 6:00,1082,7,47,12.122,0,3,11.16,380.21,FALSE
12/18/2019 7:00,1082,8,,14.263,0,0,0,405.5585714,FALSE
12/18/2019 8:00,1082,9,,16.312,0,0,0,394.5585714,FALSE
12/18/2019 9:00,1082,10,56,18.36,0,14,16.56,389.4142857,FALSE
12/18/2019 10:00,1082,11,,19.897,0,0,0,403.2057143,FALSE
12/18/2019 11:00,1082,12,,20.773,0,0,0,412.9428571,FALSE
12/18/2019 12:00,1082,13,65,20.903,0,16,11.16,417.3371429,FALSE
12/18/2019 13:00,1082,14,,19.807,0,0,0,413.7171429,FALSE
12/18/2019 14:00,1082,15,,16.881,0,0,0,423.4114286,FALSE
12/18/2019 15:00,1082,16,72,15.017,0,0,0,440.2157143,FALSE
12/18/2019 16:00,1082,17,,14.383,0,0,0,439.2571429,FALSE
12/18/2019 17:00,1082,18,,13.909,0,0,0,444.5957143,FALSE
12/18/2019 18:00,1082,19,76,13.617,0,0,0,442.9842857,FALSE
12/18/2019 19:00,1082,20,,13.473,0,0,0,509.97,FALSE
12/18/2019 20:00,1082,21,,13.61,0,0,0,505.7271429,FALSE
12/18/2019 21:00,1082,22,79,13.833,0,0,0,495.5285714,FALSE
12/18/2019 22:00,1082,23,,14.093,0,0,0,477.7128571,FALSE
12/18/2019 23:00,1082,24,,14.187,0,0,0,432.5285714,FALSE
12/19/2019 0:00,1083,1,83,14.319,0,5,7.56,396.5014286,FALSE
12/19/2019 1:00,1083,2,,14.532,0,,,373.4528571,FALSE
12/19/2019 2:00,1083,3,,14.753,0,,,364.5,FALSE
12/19/2019 3:00,1083,4,66,14.786,0,4,14.76,354.5471429,FALSE
12/19/2019 4:00,1083,5,,14.98,0,0,0,350.4571429,FALSE
12/19/2019 5:00,1083,6,,15.244,0,0,0,355.6242857,FALSE
12/19/2019 6:00,1083,7,47,15.937,0,6,9.36,387.73,FALSE
12/19/2019 7:00,1083,8,,17.308,0,0,0,413.8828571,FALSE
12/19/2019 8:00,1083,9,,18.792,0,0,0,407.8185714,FALSE
12/19/2019 9:00,1083,10,62,20.363,0,13,12.96,398.3685714,FALSE
12/19/2019 10:00,1083,11,,21.617,0,0,0,410.1514286,FALSE
12/19/2019 11:00,1083,12,,22.229,0,0,0,400.1171429,FALSE
12/19/2019 12:00,1083,13,70,22.188,0,13,14.76,415.4157143,FALSE
12/19/2019 13:00,1083,14,,21.265,0,0,0,415.6814286,FALSE
12/19/2019 14:00,1083,15,,19.701,0,0,0,422.3085714,FALSE
12/19/2019 15:00,1083,16,81,18.925,0,0,0,438.66,FALSE
12/19/2019 16:00,1083,17,,18.585,0,0,0,445.1642857,FALSE
12/19/2019 17:00,1083,18,,18.167,0,0,0,447.4571429,FALSE
12/19/2019 18:00,1083,19,73,17.854,0,0,0,455.94,FALSE
12/19/2019 19:00,1083,20,,17.709,0,0,0,522.4828571,FALSE
12/19/2019 20:00,1083,21,,17.625,0,0,0,511.0542857,FALSE
12/19/2019 21:00,1083,22,81,17.627,0,0,0,505.4142857,FALSE
12/19/2019 22:00,1083,23,,17.551,0,0,0,489.1714286,FALSE
12/19/2019 23:00,1083,24,,17.542,0,0,0,452.3471429,FALSE
12/20/2019 0:00,1084,1,83,17.594,0,0,0,409.5785714,FALSE
12/20/2019 1:00,1084,2,,17.701,0,,,387.8728571,FALSE
12/20/2019 2:00,1084,3,,17.778,0,,,374.8814286,FALSE
12/20/2019 3:00,1084,4,71,17.74,0,0,3.6,367.99,FALSE
12/20/2019 4:00,1084,5,,17.504,0,0,0,361.1614286,FALSE
12/20/2019 5:00,1084,6,,17.307,0,0,0,367.7228571,FALSE
12/20/2019 6:00,1084,7,54,17.778,0,11,11.16,394.8942857,FALSE
12/20/2019 7:00,1084,8,,19.365,0,0,0,421.7528571,FALSE
12/20/2019 8:00,1084,9,,20.561,0,0,0,422.18,FALSE
12/20/2019 9:00,1084,10,62,21.308,0,13,14.76,415.3214286,FALSE
12/20/2019 10:00,1084,11,,21.644,0,0,0,423.1271429,FALSE
12/20/2019 11:00,1084,12,,21.589,0,0,0,433.0771429,FALSE
12/20/2019 12:00,1084,13,72,21.209,0,12,11.16,437.7657143,FALSE
12/20/2019 13:00,1084,14,,20.474,0,0,0,426.8042857,FALSE
12/20/2019 14:00,1084,15,,19.464,0,0,0,431.6771429,FALSE
12/20/2019 15:00,1084,16,78,18.921,0,0,0,443.1671429,FALSE
12/20/2019 16:00,1084,17,,18.65,0,0,0,446.5728571,FALSE
12/20/2019 17:00,1084,18,,18.307,0,0,0,447.6785714,FALSE
12/20/2019 18:00,1084,19,80,17.855,0,0,0,455.1257143,FALSE
12/20/2019 19:00,1084,20,,17.32,0,0,0,510.0614286,FALSE
12/20/2019 20:00,1084,21,,16.7,0,0,0,495.5328571,FALSE
12/20/2019 21:00,1084,22,84,16.008,0,0,0,484.0942857,FALSE
12/20/2019 22:00,1084,23,,15.293,0,0,0,471.1585714,FALSE
12/20/2019 23:00,1084,24,,14.533,0,0,0,432.5214286,FALSE
12/21/2019 0:00,1085,1,87,13.991,0,0,0,395.5671429,FALSE
12/21/2019 1:00,1085,2,,13.579,0,,,372.57,FALSE
12/21/2019 2:00,1085,3,,13.178,0,,,366.23,FALSE
12/21/2019 3:00,1085,4,81,12.811,0,0,0,358.1114286,FALSE
12/21/2019 4:00,1085,5,,12.523,0,0,0,351.9885714,FALSE
12/21/2019 5:00,1085,6,,12.163,0,0,0,355.0485714,FALSE
12/21/2019 6:00,1085,7,60,12.499,0,6,11.16,385.4,FALSE
12/21/2019 7:00,1085,8,,13.644,0,0,0,408.0185714,FALSE
12/21/2019 8:00,1085,9,,14.696,0,0,0,403.7442857,FALSE
12/21/2019 9:00,1085,10,50,15.425,0,6,14.76,416.46,FALSE
12/21/2019 10:00,1085,11,,15.715,0,0,0,426.8114286,FALSE
12/21/2019 11:00,1085,12,,15.707,0,0,0,424.1914286,FALSE
12/21/2019 12:00,1085,13,56,15.497,0,6,11.16,426.6371429,FALSE
12/21/2019 13:00,1085,14,,14.951,0,0,0,425.8214286,FALSE
12/21/2019 14:00,1085,15,,13.392,0,0,0,425.1928571,FALSE
12/21/2019 15:00,1085,16,64,11.892,0,0,0,436.6157143,FALSE
12/21/2019 16:00,1085,17,,11.089,0,0,0,436.25,FALSE
12/21/2019 17:00,1085,18,,10.567,0,0,0,430.8814286,FALSE
12/21/2019 18:00,1085,19,70,10.024,0,0,0,429.9342857,FALSE
12/21/2019 19:00,1085,20,,9.472,0,0,0,494.4028571,FALSE
12/21/2019 20:00,1085,21,,9.098,0,0,0,482.9571429,FALSE
12/21/2019 21:00,1085,22,75,8.938,0,0,0,475.8157143,FALSE
12/21/2019 22:00,1085,23,,8.877,0,0,0,465.6985714,FALSE
12/21/2019 23:00,1085,24,,8.862,0,0,0,432.9371429,FALSE
12/22/2019 0:00,1086,1,86,8.856,0,0,0,395.9342857,TRUE
12/22/2019 1:00,1086,2,,8.859,0,,,376.65,TRUE
12/22/2019 2:00,1086,3,,8.926,0,,,364.3857143,TRUE
12/22/2019 3:00,1086,4,73,8.978,0,5,7.56,355.12,TRUE
12/22/2019 4:00,1086,5,,8.983,0,0,0,350.8357143,TRUE
12/22/2019 5:00,1086,6,,9.042,0,0,0,351.54,TRUE
12/22/2019 6:00,1086,7,51,9.868,0,3,7.56,367.8457143,TRUE
12/22/2019 7:00,1086,8,,11.92,0,0,0,375.3771429,TRUE
12/22/2019 8:00,1086,9,,13.674,0,0,0,357.3757143,TRUE
12/22/2019 9:00,1086,10,53,15.091,0,15,18.36,357.3857143,TRUE
12/22/2019 10:00,1086,11,,16.181,0,0,0,350.0114286,TRUE
12/22/2019 11:00,1086,12,,16.91,0,0,0,355.1685714,TRUE
12/22/2019 12:00,1086,13,63,17.153,0,15,16.56,359.73,TRUE
12/22/2019 13:00,1086,14,,16.504,0,0,0,359.7985714,TRUE
12/22/2019 14:00,1086,15,,14.105,0,0,0,365.8157143,TRUE
12/22/2019 15:00,1086,16,74,12.458,0,0,0,377.6114286,TRUE
12/22/2019 16:00,1086,17,,11.731,0,0,0,379.0971429,TRUE
12/22/2019 17:00,1086,18,,11.309,0,0,0,378.5328571,TRUE
12/22/2019 18:00,1086,19,83,11.098,0,9,7.56,404.5857143,TRUE
12/22/2019 19:00,1086,20,,10.927,0,0,0,469.87,TRUE
12/22/2019 20:00,1086,21,,10.762,0,0,0,466.2042857,TRUE
12/22/2019 21:00,1086,22,87,10.675,0,0,0,470.7371429,TRUE
12/22/2019 22:00,1086,23,,10.699,0,0,0,462.6085714,TRUE
12/22/2019 23:00,1086,24,,10.741,0,0,0,432.0742857,TRUE
12/23/2019 0:00,1087,1,89,10.792,0,0,0,396.9614286,FALSE
12/23/2019 1:00,1087,2,,10.791,0,,,376.3328571,FALSE
12/23/2019 2:00,1087,3,,10.724,0,,,365.9428571,FALSE
12/23/2019 3:00,1087,4,75,10.65,0,5,9.36,356.2971429,FALSE
12/23/2019 4:00,1087,5,,10.664,0,0,0,353.77,FALSE
12/23/2019 5:00,1087,6,,10.669,0,0,0,357.59,FALSE
12/23/2019 6:00,1087,7,,11.429,0,0,0,383.6528571,FALSE
12/23/2019 7:00,1087,8,,13.3,0,0,0,397.7042857,FALSE
12/23/2019 8:00,1087,9,,14.832,0,0,0,400.0314286,FALSE
12/23/2019 9:00,1087,10,,16.599,0,0,0,415.88,FALSE
12/23/2019 10:00,1087,11,,18.118,0,0,0,431.6857143,FALSE
12/23/2019 11:00,1087,12,,19.114,0,0,0,433.4542857,FALSE
12/23/2019 12:00,1087,13,66,19.477,0,15,11.16,442.0842857,FALSE
12/23/2019 13:00,1087,14,,18.716,0,0,0,437.7342857,FALSE
12/23/2019 14:00,1087,15,,16.249,0,0,0,442.8042857,FALSE
12/23/2019 15:00,1087,16,83,14.827,0,0,0,460.6271429,FALSE
12/23/2019 16:00,1087,17,,14.472,0,0,0,456.0185714,FALSE
12/23/2019 17:00,1087,18,,14.35,0,0,0,447.9542857,FALSE
12/23/2019 18:00,1087,19,83,14.415,0,0,0,459.7971429,FALSE
12/23/2019 19:00,1087,20,,14.524,0,0,0,515.6171429,FALSE
12/23/2019 20:00,1087,21,,14.604,0,0,0,501.0642857,FALSE
12/23/2019 21:00,1087,22,87,14.655,0,0,0,497.9828571,FALSE
12/23/2019 22:00,1087,23,,14.659,0,0,0,484.1457143,FALSE
12/23/2019 23:00,1087,24,,14.753,0,0,0,449.09,FALSE
12/24/2019 0:00,1088,1,89,14.831,0,0,0,405.0414286,FALSE
12/24/2019 1:00,1088,2,,14.883,0,,,386.4185714,FALSE
12/24/2019 2:00,1088,3,,14.933,0,,,376.23,FALSE
12/24/2019 3:00,1088,4,84,14.937,0,0,0,366.7457143,FALSE
12/24/2019 4:00,1088,5,,14.971,0,0,0,363.2871429,FALSE
12/24/2019 5:00,1088,6,,15.017,0,0,0,363.9271429,FALSE
12/24/2019 6:00,1088,7,63,15.515,0,2,9.36,387.13,FALSE
12/24/2019 7:00,1088,8,,16.731,0,0,0,405.3428571,FALSE
12/24/2019 8:00,1088,9,,17.795,0,0,0,404.3585714,FALSE
12/24/2019 9:00,1088,10,68,18.857,0,15,16.56,418.7371429,FALSE
12/24/2019 10:00,1088,11,,19.799,0,0,0,428.7057143,FALSE
12/24/2019 11:00,1088,12,,20.267,0,0,0,438.9,FALSE
12/24/2019 12:00,1088,13,75,20.217,0,15,11.16,445.1085714,FALSE
12/24/2019 13:00,1088,14,,19.346,0,0,0,444.6657143,FALSE
12/24/2019 14:00,1088,15,,17.676,0,0,0,445.2542857,FALSE
12/24/2019 15:00,1088,16,79,16.577,0,11,5.4,460.5542857,FALSE
12/24/2019 16:00,1088,17,,16.167,0,0,0,456.1342857,FALSE
12/24/2019 17:00,1088,18,,16.009,0,0,0,448.3914286,FALSE
12/24/2019 18:00,1088,19,83,15.906,0,8,7.56,449.8828571,FALSE
12/24/2019 19:00,1088,20,,15.838,0,0,0,512.2971429,FALSE
12/24/2019 20:00,1088,21,,15.801,0,0,0,503.2028571,FALSE
12/24/2019 21:00,1088,22,86,15.77,0,0,0,496.1485714,FALSE
12/24/2019 22:00,1088,23,,15.706,0,0,0,487.8928571,FALSE
12/24/2019 23:00,1088,24,,15.618,0,0,0,452.87,FALSE
12/25/2019 0:00,1089,1,90,15.564,0,0,0,406.0185714,TRUE
12/25/2019 1:00,1089,2,,15.466,0,,,384.0442857,TRUE
12/25/2019 2:00,1089,3,,15.266,0,,,375.6228571,TRUE
12/25/2019 3:00,1089,4,78,15.072,0,3,7.56,370.8114286,TRUE
12/25/2019 4:00,1089,5,,14.989,0,0,0,365.2414286,TRUE
12/25/2019 5:00,1089,6,,14.968,0,0,0,365.1414286,TRUE
12/25/2019 6:00,1089,7,56,15.356,0,3,7.56,381.4257143,TRUE
12/25/2019 7:00,1089,8,,16.086,0,0,0,377.9642857,TRUE
12/25/2019 8:00,1089,9,,16.798,0,0,0,370.3571429,TRUE
12/25/2019 9:00,1089,10,55,17.64,0,14,18.36,366.6314286,TRUE
12/25/2019 10:00,1089,11,,18.587,0,0,0,376.3042857,TRUE
12/25/2019 11:00,1089,12,,19.191,0,0,0,376.7414286,TRUE
12/25/2019 12:00,1089,13,67,19.153,0,14,14.76,387.16,TRUE
12/25/2019 13:00,1089,14,,18.582,0,0,0,387.06,TRUE
12/25/2019 14:00,1089,15,,17.551,0,0,0,388.9771429,TRUE
12/25/2019 15:00,1089,16,76,16.973,0,11,9.36,400.8457143,TRUE
12/25/2019 16:00,1089,17,,16.924,0,0,0,400.9128571,TRUE
12/25/2019 17:00,1089,18,,16.909,0,0,0,395.8942857,TRUE
12/25/2019 18:00,1089,19,78,16.816,0,0,0,399.36,TRUE
12/25/2019 19:00,1089,20,,16.582,0,0,0,469.6857143,TRUE
12/25/2019 20:00,1089,21,,16.278,0,0,0,470.5585714,TRUE
12/25/2019 21:00,1089,22,83,16.084,0,0,0,463.3385714,TRUE
12/25/2019 22:00,1089,23,,16.004,0,0,0,458.3514286,TRUE
12/25/2019 23:00,1089,24,,15.884,0,0,0,434.4571429,TRUE
12/26/2019 0:00,1090,1,86,15.634,0,0,0,400.74,FALSE
12/26/2019 1:00,1090,2,,15.301,0,,,384.4985714,FALSE
12/26/2019 2:00,1090,3,,15.013,0,,,372.3428571,FALSE
12/26/2019 3:00,1090,4,76,14.661,0,7,7.56,363.1157143,FALSE
12/26/2019 4:00,1090,5,,14.341,0,0,0,360.1714286,FALSE
12/26/2019 5:00,1090,6,,14.025,0,0,0,362.3757143,FALSE
12/26/2019 6:00,1090,7,62,14.439,0,2,11.16,386.0928571,FALSE
12/26/2019 7:00,1090,8,,15.894,0,0,0,400.8885714,FALSE
12/26/2019 8:00,1090,9,,17.108,0,0,0,398.4557143,FALSE
12/26/2019 9:00,1090,10,56,18.11,0,14,18.36,418.3657143,FALSE
12/26/2019 10:00,1090,11,,18.637,0,0,0,442.6185714,FALSE
12/26/2019 11:00,1090,12,,18.703,0,0,0,437.3042857,FALSE
12/26/2019 12:00,1090,13,64,18.403,0,14,14.76,449.5442857,FALSE
12/26/2019 13:00,1090,14,,17.537,0,0,0,441.8257143,FALSE
12/26/2019 14:00,1090,15,,16.054,0,0,0,446.0228571,FALSE
12/26/2019 15:00,1090,16,,15.219,0,0,0,458.1157143,FALSE
12/26/2019 16:00,1090,17,,14.833,0,0,0,452.62,FALSE
12/26/2019 17:00,1090,18,,14.475,0,0,0,449.1357143,FALSE
12/26/2019 18:00,1090,19,82,14.126,0,3,5.4,451.3185714,FALSE
12/26/2019 19:00,1090,20,,13.736,0,0,0,520.0028571,FALSE
12/26/2019 20:00,1090,21,,13.344,0,0,0,515.0157143,FALSE
12/26/2019 21:00,1090,22,87,12.974,0,0,0,504.0414286,FALSE
12/26/2019 22:00,1090,23,,12.645,0,0,0,503.2714286,FALSE
12/26/2019 23:00,1090,24,,12.252,0,0,0,469.6814286,FALSE
12/27/2019 0:00,1091,1,89,11.901,0,0,0,432.4514286,FALSE
12/27/2019 1:00,1091,2,,11.599,0,,,405.47,FALSE
12/27/2019 2:00,1091,3,,11.31,0,,,395.1971429,FALSE
12/27/2019 3:00,1091,4,76,10.961,0,0,0,384.2785714,FALSE
12/27/2019 4:00,1091,5,,10.651,0,0,0,381.7,FALSE
12/27/2019 5:00,1091,6,,10.413,0,0,0,380.2228571,FALSE
12/27/2019 6:00,1091,7,64,10.578,0,14,18.36,400.5085714,FALSE
12/27/2019 7:00,1091,8,,11.286,0,0,0,414.2914286,FALSE
12/27/2019 8:00,1091,9,,12.023,0,0,0,417.31,FALSE
12/27/2019 9:00,1091,10,70,12.697,0,14,12.96,422.2985714,FALSE
12/27/2019 10:00,1091,11,,13.246,0,0,0,442.4885714,FALSE
12/27/2019 11:00,1091,12,,13.516,0,0,0,448.8,FALSE
12/27/2019 12:00,1091,13,74,13.43,0,13,11.16,458.4542857,FALSE
12/27/2019 13:00,1091,14,,12.966,0,0,0,445.6742857,FALSE
12/27/2019 14:00,1091,15,,11.85,0,0,0,447.3614286,FALSE
12/27/2019 15:00,1091,16,78,10.84,0,13,11.16,467.8971429,FALSE
12/27/2019 16:00,1091,17,,10.463,0,0,0,468.8342857,FALSE
12/27/2019 17:00,1091,18,,10.209,0,0,0,456.0128571,FALSE
12/27/2019 18:00,1091,19,79,9.995,0,7,11.16,458.0185714,FALSE
12/27/2019 19:00,1091,20,,9.799,0,0,0,528.3014286,FALSE
12/27/2019 20:00,1091,21,,9.605,0,0,0,515.74,FALSE
12/27/2019 21:00,1091,22,81,9.469,0,0,0,510.2685714,FALSE
12/27/2019 22:00,1091,23,,9.308,0,0,0,505.2885714,FALSE
12/27/2019 23:00,1091,24,,9.133,0,0,0,479.2728571,FALSE
12/28/2019 0:00,1092,1,87,9,0,0,0,438.7471429,FALSE
12/28/2019 1:00,1092,2,,8.844,0,,,413.1628571,FALSE
12/28/2019 2:00,1092,3,,8.694,0,,,400.3885714,FALSE
12/28/2019 3:00,1092,4,77,8.491,0,5,11.16,391.6428571,FALSE
12/28/2019 4:00,1092,5,,8.313,0,0,0,384.4385714,FALSE
12/28/2019 5:00,1092,6,,8.199,0,0,0,385.33,FALSE
12/28/2019 6:00,1092,7,58,8.711,0,13,7.56,403.7771429,FALSE
12/28/2019 7:00,1092,8,,10.105,0,0,0,417.2571429,FALSE
12/28/2019 8:00,1092,9,,11.457,0,0,0,410.4828571,FALSE
12/28/2019 9:00,1092,10,67,12.399,0,13,16.56,420.1985714,FALSE
12/28/2019 10:00,1092,11,,12.918,0,0,0,427.5714286,FALSE
12/28/2019 11:00,1092,12,,13.115,0,0,0,433.2828571,FALSE
12/28/2019 12:00,1092,13,74,12.99,0,14,9.36,441.1542857,FALSE
12/28/2019 13:00,1092,14,,12.441,0,0,0,436.1142857,FALSE
12/28/2019 14:00,1092,15,,10.83,0,0,0,441.0171429,FALSE
12/28/2019 15:00,1092,16,80,9.605,0,13,5.4,452.0742857,FALSE
12/28/2019 16:00,1092,17,,9.194,0,0,0,453.5942857,FALSE
12/28/2019 17:00,1092,18,,8.921,0,0,0,443.3857143,FALSE
12/28/2019 18:00,1092,19,82,8.7,0,0,0,446.92,FALSE
12/28/2019 19:00,1092,20,,8.383,0,0,0,514.9671429,FALSE
12/28/2019 20:00,1092,21,,8.073,0,0,0,509.0285714,FALSE
12/28/2019 21:00,1092,22,82,7.796,0,0,0,499.4057143,FALSE
12/28/2019 22:00,1092,23,,7.567,0,0,0,496.4885714,FALSE
12/28/2019 23:00,1092,24,,7.45,0,0,0,466.1485714,FALSE
12/29/2019 0:00,1093,1,88,7.437,0,0,0,426.0957143,TRUE
12/29/2019 1:00,1093,2,,7.404,0,,,399.4614286,TRUE
12/29/2019 2:00,1093,3,,7.369,0,,,388.5057143,TRUE
12/29/2019 3:00,1093,4,74,7.254,0,6,11.16,381.5914286,TRUE
12/29/2019 4:00,1093,5,,7.253,0,0,0,376.0457143,TRUE
12/29/2019 5:00,1093,6,,7.401,0,0,0,374.0814286,TRUE
12/29/2019 6:00,1093,7,58,8.179,0,7,11.16,383.4614286,TRUE
12/29/2019 7:00,1093,8,,9.684,0,0,0,385.7685714,TRUE
12/29/2019 8:00,1093,9,,11.001,0,0,0,371.4014286,TRUE
12/29/2019 9:00,1093,10,50,12.092,0,15,18.36,358.4871429,TRUE
12/29/2019 10:00,1093,11,,12.992,0,0,0,360.3257143,TRUE
12/29/2019 11:00,1093,12,,13.54,0,0,0,360.9914286,TRUE
12/29/2019 12:00,1093,13,56,13.661,0,13,12.96,367.5942857,TRUE
12/29/2019 13:00,1093,14,,13.151,0,0,0,367.6385714,TRUE
12/29/2019 14:00,1093,15,,11.533,0,0,0,371.1028571,TRUE
12/29/2019 15:00,1093,16,72,10.654,0,0,0,382.73,TRUE
12/29/2019 16:00,1093,17,,10.467,0,0,0,386.4442857,TRUE
12/29/2019 17:00,1093,18,,10.421,0,0,0,381.1857143,TRUE
12/29/2019 18:00,1093,19,81,10.477,0,0,0,395.6957143,TRUE
12/29/2019 19:00,1093,20,,10.565,0,0,0,474.4542857,TRUE
12/29/2019 20:00,1093,21,,10.676,0,0,0,472.3514286,TRUE
12/29/2019 21:00,1093,22,86,10.607,0,0,0,478.07,TRUE
12/29/2019 22:00,1093,23,,10.505,0,0,0,475.5514286,TRUE
12/29/2019 23:00,1093,24,,10.339,0,0,0,446.4157143,TRUE
12/30/2019 0:00,1094,1,89,10.18,0,0,0,408.5614286,FALSE
12/30/2019 1:00,1094,2,,9.945,0,,,387.8185714,FALSE
12/30/2019 2:00,1094,3,,9.718,0,,,378.1914286,FALSE
12/30/2019 3:00,1094,4,75,9.441,0,0,0,366.28,FALSE
12/30/2019 4:00,1094,5,,9.189,0,0,0,358.7085714,FALSE
12/30/2019 5:00,1094,6,,8.994,0,0,0,365.4957143,FALSE
12/30/2019 6:00,1094,7,52,9.352,0,5,12.96,385.8142857,FALSE
12/30/2019 7:00,1094,8,,10.431,0,0,0,416.5314286,FALSE
12/30/2019 8:00,1094,9,,11.42,0,0,0,396.97,FALSE
12/30/2019 9:00,1094,10,51,12.101,0,14,9.36,391.3228571,FALSE
12/30/2019 10:00,1094,11,,12.479,0,0,0,405.53,FALSE
12/30/2019 11:00,1094,12,,12.48,0,0,0,423.6528571,FALSE
12/30/2019 12:00,1094,13,63,12.232,0,14,12.96,431.4557143,FALSE
12/30/2019 13:00,1094,14,,11.496,0,0,0,424.91,FALSE
12/30/2019 14:00,1094,15,,10.078,0,0,0,441.4342857,FALSE
12/30/2019 15:00,1094,16,72,9.076,0,13,9.36,457.5957143,FALSE
12/30/2019 16:00,1094,17,,8.802,0,0,0,452.3671429,FALSE
12/30/2019 17:00,1094,18,,8.587,0,0,0,458.6971429,FALSE
12/30/2019 18:00,1094,19,80,8.306,0,7,7.56,458.1371429,FALSE
12/30/2019 19:00,1094,20,,8.04,0,0,0,526.0228571,FALSE
12/30/2019 20:00,1094,21,,7.814,0,0,0,518.6428571,FALSE
12/30/2019 21:00,1094,22,81,7.668,0,0,0,507.7942857,FALSE
12/30/2019 22:00,1094,23,,7.548,0,0,0,505.7728571,FALSE
12/30/2019 23:00,1094,24,,7.319,0,0,0,468.6471429,FALSE
